country,designation,points,price,province,variety,winery
US,Westside Road Neighbors,87,69.0,California,Pinot Noir,Williams Selyem
Chile,Aliara,87,40.0,Central Valley,Red Blend,Odfjell
Greece,Almyra,87,15.0,Peloponnese,Chardonnay,Skouras
Italy,Borzoni,87,63.0,Piedmont,Nebbiolo,Montaribaldi
US,Sangiacomo Vineyard,87,35.0,California,Chardonnay,B.R. Cohn
France,CuvÃ©e Collection Prestige,87,23.0,Bordeaux,Bordeaux-style Red Blend,ChÃ¢teau du Barrailh
France,CuvÃ©e RÃ©serve,87,12.0,Bordeaux,Bordeaux-style Red Blend,ChÃ¢teau du Prieur
Italy,Cornarea,87,30.0,Piedmont,Nebbiolo,Cornarea
France,CuvÃ©e des Victoires,87,19.0,Loire Valley,Sauvignon Blanc,Domaine Philippe Portier
US,Blackcrow Mountain,87,100.0,California,Syrah,Cielo Malibu Estate Vineyards
Greece,Ovilos,87,55.0,Pangeon,Red Blend,Estate Biblia Chora
Italy,Capitel Monte Olmi,92,95.0,Veneto,"Corvina, Rondinella, Molinara",Tedeschi
Italy,Selezione Antonio Castagnedi,92,45.0,Veneto,"Corvina, Rondinella, Molinara",Tenuta Sant'Antonio
Italy,Serego Alighieri Vaio Armaron,92,75.0,Veneto,"Corvina, Rondinella, Molinara",Masi
US,CuvÃ©e MÃ©line,92,28.0,Washington,Sauvignon Blanc-Semillon,Lauren Ashton Cellars
US,Hayne Vineyard,92,100.0,California,Cabernet Sauvignon,Nickel & Nickel
Italy,Corte Vaona,92,50.0,Veneto,"Corvina, Rondinella, Molinara",Novaia
US,Estate,92,45.0,California,Cabernet Sauvignon,Oakville Winery
France,Les FolatiÃ¨res Premier Cru,92,90.0,Burgundy,Chardonnay,Louis Latour
US,Reserve,92,18.0,California,Syrah,Renaudin
Italy,Campo del TÃ¬tari Riserva,92,65.0,Veneto,"Corvina, Rondinella, Molinara",Brunelli
France,Les Clos Grand Cru,92,81.0,Burgundy,Chardonnay,Chanson PÃ¨re et Fils
France,Les Cazetiers Premier Cru,92,110.0,Burgundy,Pinot Noir,Domaine Faiveley
France,Les Referts Premier Cru,92,84.0,Burgundy,Chardonnay,Domaine Vincent Girardin
US,Cinghiale Vineyard,92,49.0,California,Sauvignon Blanc,Del Dotto
France,Lavaut Saint-Jacques Premier Cru,92,75.0,Burgundy,Pinot Noir,Jean-Claude Boisset
France,Morgeot Premier Cru,92,70.0,Burgundy,Chardonnay,Louis Latour
US,RosÃ© of,92,18.0,Washington,Sangiovese,Lauren Ashton Cellars
US,Bien Nacido Vineyard Block 8,92,58.0,California,Pinot Noir,Foxen
Spain,20 Yr. Baco Imperial Amontillado,92,80.0,Andalucia,Palomino,Bodegas Dios Baco S.L.
Spain,30 Yr. Old Baco Imperial Oloroso,92,100.0,Andalucia,Palomino,Bodegas Dios Baco S.L.
US,Palisade,92,25.0,Washington,Merlot-Cabernet,Soos Creek
US,Lawrence Vineyard Le Paon,92,20.0,Washington,RosÃ©,Southard
France,Santenots Premier Cru,92,90.0,Burgundy,Pinot Noir,Olivier Leflaive
France,Les Clissages d'Or,86,16.0,Loire Valley,Melon,Guy Saget
Greece,Hedgehog Vineyard,86,36.0,Amyndeon,Xinomavro,Alpha Estate
Chile,Reserva,86,16.0,LimarÃ­ Valley,Syrah,Tamaya
Chile,T.H.,86,25.0,Leyda Valley,Syrah,Undurraga
South Africa,Aigle Noir,86,20.0,Simonsberg-Stellenbosch,Red Blend,Remhoogte
US,Cask 520,86,30.0,California,Bordeaux-style Red Blend,San Antonio
US,Estate,86,32.0,Oregon,Pinot Noir,White Rose
US,Chavez-Leeds Vineyard,86,40.0,California,Petite Sirah,Esoterica by Kent Rasmussen
Greece,Ovilos,86,38.0,Pangeon,White Blend,Estate Biblia Chora
France,Les Belles Vignes,86,26.0,Loire Valley,Pinot Noir,Fournier PÃ¨re et Fils
US,Block Collection Walking Tree,86,25.0,California,Cabernet Sauvignon,Geyser Peak
Germany,Trocken,86,28.0,WÃ¼rttemberg,SpÃ¤tburgunder,Grafen Neipperg
Slovenia,LaÅ¡ki Rizling Dry,86,15.0,Å tajerska,Welschriesling,Pullus
Italy,Tutto a Mano Valmaggiore,86,30.0,Piedmont,Nebbiolo,Orlando Abrigo
Italy,ArpÃ ss,86,19.0,Piedmont,Red Blend,Rocca Felice
US,Zabala Vineyard,86,30.0,California,Chardonnay,Mercy
US,Windacre,86,30.0,California,Merlot,Merriam
Italy,Magna,86,18.0,Piedmont,Dolcetto,Paolo Manzone
Romania,Frunza,86,7.0,Viile Timisului,Pinot Noir,Cameron Hughes
Chile,Reserva,86,12.0,Maule Valley,CarmenÃ¨re,Chilensis
Italy,You d'Oh Something to Me,86,13.0,Piedmont,Dolcetto,Clavesana
Lebanon,Musar Jeune,86,20.0,Bekaa Valley,White Blend,ChÃ¢teau Musar
US,Aspects,86,28.0,California,Red Blend,Diamond Ridge Vineyards
US,Phenomenon,86,50.0,California,Red Blend,Benessere
Chile,Aliwen Reserva,86,12.0,CuricÃ³ and Maipo Valleys,Chardonnay,Undurraga
Italy,A,88,23.0,Southern Italy,Aglianico,Di Meo
US,Deep River Red,88,29.0,Washington,Bordeaux-style Red Blend,Flying Trout
Italy,Piano del Cerro Riserva,88,30.0,Southern Italy,Aglianico,Vigneti del Vulture
Spain,Reserva,88,19.0,Northern Spain,Tempranillo Blend,Taron
US,Indomitable,88,45.0,Washington,Bordeaux-style Red Blend,Woodinville Wine Cellars
France,Domaine Virginie Thunevin,88,20.0,Bordeaux,Bordeaux-style Red Blend,Thunevin
US,Flash Point Reserve,88,28.0,Washington,Sangiovese,Trio Vintners
US,Silver Eagle Vineyard Semper,88,85.0,California,Pinot Noir,Tuck Beckstoffer
Italy,OltremÃ©,88,18.0,Southern Italy,Susumaniello,Tenute Rubino
Italy,Sardo,88,28.0,Sicily & Sardinia,Cannonau,Tenute Soletta
Argentina,Single Vineyard,88,15.0,Mendoza Province,Bonarda,Lamadrid
Spain,Brut,88,26.0,Catalonia,Pinot Noir,Dominio de la Vega
Argentina,Mayoral Grand Reserve,88,30.0,Mendoza Province,Malbec,Hacienda del Plata
Spain,Torremilanos Crianza,88,30.0,Northern Spain,Tempranillo,Finca Torremilanos
Italy,Contado Riserva,88,17.0,Southern Italy,Aglianico,Di Majo Norante
US,Reserve,88,35.0,California,Pinot Noir,Cerro Prieto
France,CuvÃ©e Les CÃ¨dres,88,50.0,Bordeaux,Bordeaux-style Red Blend,ChÃ¢teau La Fortine
France,Grande RÃ©serve,88,40.0,Bordeaux,Bordeaux-style Red Blend,Chateau le Grand Verdus
US,Meyer,90,45.0,California,Cabernet Sauvignon,Hestan
US,White Paintbrush,90,19.0,Washington,RhÃ´ne-style White Blend,Isenhower
Spain,Vinya La Scala Gran Reserva,90,25.0,Catalonia,Cabernet Sauvignon,Jean LeÃ³n
Spain,Number Nine,90,20.0,Northern Spain,Red Blend,Winery Arts
Portugal,Touquinheiras,90,19.0,Vinho Verde,Alvarinho,Wines & Winemakers
US,Upland Vineyards,90,38.0,Washington,Cabernet Sauvignon,Robert Ramsay
Portugal,Quinta dos Loridos,90,15.0,Lisboa,Alvarinho,BacalhÃ´a Wines of Portugal
Spain,Roda I Reserva,90,70.0,Northern Spain,Tempranillo,Bodegas Roda
US,La Reine,90,40.0,California,Chardonnay,De Loach
US,Seven Hills Vineyard Estate Perigee,90,50.0,Washington,Bordeaux-style Red Blend,L'Ecole No. 41
US,Estate Vineyard,90,23.0,California,GewÃ¼rztraminer,Gundlach Bundschu
Australia,Hyland,90,20.0,South Australia,Shiraz,Penley Estate
US,Morisoli Vineyard,90,90.0,California,Cabernet Sauvignon,Sequoia Grove
US,Eye of the Toad Dry Rose of Pinot Noir,90,13.0,California,RosÃ©,Toad Hollow
US,Champoux Vineyard,90,39.0,Washington,Merlot,Three Rivers
Argentina,Emma,90,32.0,Mendoza Province,Bonarda,Zuccardi
Spain,Reserva de Familia,90,30.0,Northern Spain,Tempranillo Blend,Marco Real
South Africa,Private Cellar Barrel Fermented,90,40.0,Coastal Region,Chenin Blanc,Rijk's
US,Alpha Wolf Vineyards,87,40.0,California,Cabernet Sauvignon,Eagle Eye
US,el Pape,87,30.0,California,RhÃ´ne-style Red Blend,Hug
US,The Estates,87,25.0,Washington,Cabernet Sauvignon,Milbrandt
Italy,RabajÃ ,87,55.0,Piedmont,Nebbiolo,Giuseppe Cortese
US,Estate Vineyards,87,15.0,Washington,Cabernet Sauvignon,Jones of Washington
US,Vintner's Reserve Summation,87,15.0,California,White Blend,Kendall-Jackson
Chile,Reserva,87,17.0,Colchagua Valley,Malbec,Koyle
US,Treborce,87,27.0,California,Zinfandel,Pech Merle
Chile,Crucero,87,10.0,Colchagua Valley,Merlot,Siegel
US,Miller Ranch Estate Grown,87,22.0,California,Sauvignon Blanc,Silverado
US,Brown Ranch,87,40.0,California,Chardonnay,Saintsbury
US,Estate Vineyard,87,22.0,California,Marsanne,Wellington
Italy,Bordino,87,45.0,Piedmont,Nebbiolo,Tenuta Carretta
Chile,T.H.,87,25.0,Leyda Valley,Pinot Noir,Undurraga
Italy,Brut,87,30.0,Piedmont,Sparkling Blend,Villa Sparina
US,House Wine Red,87,12.0,Washington,Red Blend,Magnificent Wine Company
US,Brothers' Blend Red,87,17.0,Washington,Red Blend,Milbrandt
Italy,Lequilibrio,87,28.0,Piedmont,Barbera,Montalbera
US,Reserve,87,40.0,California,Pinot Noir,Martin Ray
US,Santo Giordano Vineyards,87,24.0,California,Pinot Grigio,Muscardini
US,Two Terroirs,92,40.0,California,Pinot Noir,Phillips Hill
France,Vau de Vey Premier Cru,92,36.0,Burgundy,Chardonnay,Romain Bouchard
France,Domaine des Perdrix Aux Perdrix Premier Cru,91,98.0,Burgundy,Pinot Noir,Domaines Devillard
Italy,MorÃ³pio,91,60.0,Veneto,Red Blend,Antolini
US,Arnaut,91,45.0,Washington,Syrah,Avennia
France,Vive-la-Joie Brut,91,30.0,Burgundy,Champagne Blend,Bailly-Lapierre
US,Hallberg Vineyard,91,55.0,California,Pinot Noir,Gary Farrell
US,Zachary's Ladder,91,30.0,Washington,Red Blend,Gorman
US,Estate Grown,91,95.0,California,Merlot,Jarvis
France,Clos St-Jean Premier Cru,91,65.0,Burgundy,Chardonnay,Henri de Villamont
US,Trentenaire,91,50.0,Washington,Red Blend,Brian Carter Cellars
US,Windthrow,91,50.0,Washington,RhÃ´ne-style Red Blend,Cadaretta
US,Langley Vineyard,91,45.0,California,Pinot Noir,Baxter
Spain,Reserva,91,56.0,Northern Spain,Tempranillo,Alidis
Italy,I Progni,91,27.0,Veneto,"Corvina, Rondinella, Molinara",Le Salette
US,Levitation,91,40.0,Washington,Syrah,Sleight of Hand
Argentina,Golden Reserve,91,21.0,Mendoza Province,Malbec,Trivento
US,Wild Eyed,91,48.0,Washington,Syrah,Mark Ryan
US,Reserve,91,35.0,California,Pinot Noir,Windsor Oaks
Spain,Reserva EdiciÃ³n Limitada,91,50.0,Northern Spain,Tempranillo,Ysios
France,Les Champonnets Premier Cru,91,94.0,Burgundy,Pinot Noir,Domaine Heresztyn
France,Domaine des Perdrix,91,75.0,Burgundy,Pinot Noir,Domaines Devillard
Chile,Lot 226,86,15.0,Casablanca Valley,Chardonnay,Cameron Hughes
France,Les Dames Huguettes,86,25.0,Burgundy,Pinot Noir,Domaine Bertagna
Romania,Dreambird,86,7.0,Viile Timisului,Pinot Grigio,Cramele Recas
Greece,Paliokalias,86,24.0,Naoussa,Xinomavro,Dalamara
Chile,Reserva,86,12.0,Colchagua Valley,Cabernet Sauvignon,Veramonte
New Zealand,Unoaked,86,14.0,Nelson,Chardonnay,Nelson Bay
France,Les ValoziÃ¨res,86,64.0,Burgundy,Pinot Noir,Roux PÃ¨re et Fils
US,Reserve,86,13.0,California,Merlot,Pavillion Crossing
US,Jack's Cabin,86,39.0,California,Zinfandel,Mauritson
US,Estate,86,18.0,California,Chardonnay,Midnight
Chile,Estate Collection,86,9.0,Colchagua Valley,Merlot,Viu Manent
Lebanon,Gaston Hochar,85,48.0,Bekaa Valley,White Blend,ChÃ¢teau Musar
Croatia,Cabernet Sauvignon BlaufrÃ¤nkisch,85,13.0,Podunavlje,Red Blend,IloÄki Podrumi
US,Refreshingly Sweet,85,7.0,California,Riesling,Barefoot
Italy,Monpissano Riserva,85,48.0,Piedmont,Nebbiolo,Cascina CÃ  Rossa
France,Colombelle,86,9.0,Southwest France,White Blend,Producteurs Plaimont
US,Claret,86,18.0,California,Bordeaux-style Red Blend,Steltzner
Chile,Winemaker's Selection Single Vineyard,86,18.0,LimarÃ­ Valley,Syrah,Tamaya
US,Temperance Hill Vineyard,86,60.0,Oregon,Pinot Noir,Torii Mor
South Africa,Sunbird,86,14.0,Stellenbosch,Sauvignon Blanc,Simonsig
Greece,Dum Vinum Sperum,86,40.0,Peloponnese,Chardonnay,Skouras
Greece,Almyra,86,15.0,Peloponnese,Chardonnay,Skouras
Germany,Piesporter GoldtrÃ¶pfchen Kabinett,86,30.0,Mosel,Riesling,Reichsgraf von Kesselstatt
Chile,Legado Reserva,86,16.0,Maipo Valley,CarmenÃ¨re,De Martino
Chile,Los Vascos,86,14.0,Casablanca Valley,Sauvignon Blanc,Domaines Barons de Rothschild (Lafite)
Chile,Unfiltered,86,16.0,Casablanca Valley,Malbec,Lomas del Valle
US,Button and Turkovich Vineyard,86,18.0,California,RosÃ©,Midsummer Cellars
Chile,Reserve,86,14.0,Casablanca Valley,Chardonnay,Santa Ema
US,Hawks View Vineyard,86,60.0,Oregon,Pinot Noir,Torii Mor
US,Vista Montone Vineyard Daybreak Block,88,50.0,California,Merlot,Trinchero
France,ChÃ¢teau Auguste,88,15.0,Bordeaux,Bordeaux-style Red Blend,Vignobles Meijer
Italy,Miraglio,88,18.0,Southern Italy,Negroamaro,Tenute Rubino
Italy,Fontanavigna,88,31.0,Southern Italy,Pallagrello,Terre del Principe
Argentina,Cadus Single Vineyard,88,52.0,Mendoza Province,Malbec,Nieto Senetiner
US,Stillwater Creek Vineyard,88,22.0,Washington,Roussanne,Novelty Hill
Argentina,ViÃ±a La Esperanza Single Vineyard,88,35.0,Other,TorrontÃ©s,Quara
US,Sugarloaf Vineyards,88,30.0,Washington,MourvÃ¨dre,Maryhill
Spain,Crianza,88,22.0,Northern Spain,Tempranillo,Zumaya
France,Chai de Bordes,87,12.0,Bordeaux,Bordeaux-style White Blend,Cheval Quancard
France,RÃ©serve du ChÃ¢teau,87,17.0,Bordeaux,Bordeaux-style Red Blend,ChÃ¢teau Pey la Tour
France,Sensation,87,14.0,RhÃ´ne Valley,RhÃ´ne-style White Blend,Domaine de la BerthÃ¨te
US,Untitled,87,35.0,Washington,Red Blend,Des Voigne Cellars
US,Mistral Red,87,28.0,Washington,RhÃ´ne-style Red Blend,Convergence Zone
US,Reserve,87,30.0,Washington,Cabernet Sauvignon,14 Hands
Portugal,Quinta de Arnozelo Vintage,87,75.0,Port,Port,Burmester
Argentina,Barrel Selection Red Wine,90,53.0,Mendoza Province,Red Blend,Proemio
US,Wiley Vineyard,90,35.0,California,Pinot Noir,Phillips Hill
Portugal,Guadalupe Selection,90,23.0,Alentejano,Portuguese Red,Quinta do Quetzal
US,OFS,90,30.0,California,Chardonnay,De Loach
US,Drum Canyon Vineyard,90,48.0,California,Pinot Noir,Dierberg
Argentina,Navigato Family Selection Grand Reserve,90,65.0,Mendoza Province,Bordeaux-style Red Blend,Altamira
Argentina,Gran Reserva,90,30.0,Other,Bordeaux-style Red Blend,Bodega del Fin del Mundo
Portugal,Colheita,90,15.0,Moscatel de SetÃºbal,Moscatel,BacalhÃ´a Wines of Portugal
Argentina,Enamore,90,26.0,Mendoza Province,Red Blend,Bodega Renacer
Portugal,Quinta da Garrida Reserva Branco,90,15.0,DÃ£o,Encruzado,Garrida
South Africa,The Glass Collection,90,18.0,Stellenbosch,Cabernet Sauvignon,Glenelly
US,El Conquistador,90,29.0,Washington,Red Blend,Isenhower
US,Vintner's Reserve,90,16.0,California,Syrah,Kendall-Jackson
Argentina,Red Melosa Flores del Valle,90,21.0,Mendoza Province,Red Blend,Gouguenheim Winery
US,Jack's Masterpiece,90,90.0,California,Cabernet Sauvignon,Hall
Argentina,Signature,90,25.0,Mendoza Province,Malbec,Susana Balbo
US,White4,90,16.0,California,White Blend,Vina Robles
France,Les Neuf Vingt,87,19.0,Loire Valley,Cabernet Franc,Musset-Roullier
US,East Side Vineyards,87,13.0,California,Sauvignon Blanc,Pedroncelli
US,Les Pionniers,87,45.0,California,Sauvignon Blanc,Capture
France,CuvÃ©e Prestige,87,14.0,Bordeaux,Bordeaux-style Red Blend,ChÃ¢teau de Cornemps
US,Bien Nacido Vineyard,87,40.0,California,Chardonnay,Conway
US,Coquina,87,28.0,California,Viognier,Deep Sea
US,Barrel Select,87,20.0,California,Sauvignon Blanc,Firestone
France,Brut RosÃ©,87,60.0,Champagne,Champagne Blend,Duval-Leroy
France,Vieilles Vignes,87,25.0,Bordeaux,Bordeaux-style Red Blend,Abbaye de Saint-Ferme
France,ChÃ¢teau Tour Canon,87,30.0,Bordeaux,Bordeaux-style Red Blend,Horeau-Beylot
Chile,Reserva,87,17.0,Colchagua Valley,CarmenÃ¨re,Koyle
US,Burning Desire,87,35.0,Washington,Cabernet Franc,Hard Row To Hoe
US,Freestone Hill Vineyard,87,60.0,California,Pinot Noir,J Vineyards & Winery
US,Jack's Reserve Estate Vineyards,87,30.0,Washington,Cabernet Sauvignon,Jones of Washington
Chile,Toro de Piedra Reserva,87,14.0,Colchagua Valley,Cabernet Sauvignon,ViÃ±a Requingua
US,RosÃ© of Pinot Noir,87,20.0,California,RosÃ©,VML
US,Oriana,91,25.0,Washington,White Blend,Brian Carter Cellars
US,The Bully,91,45.0,Washington,Cabernet Sauvignon,Gorman
France,Morgeot Premier Cru,91,75.0,Burgundy,Chardonnay,Henri de Villamont
France,Fourchaume Premier Cru,91,40.0,Burgundy,Chardonnay,ChÃ¢teau de Maligny
Italy,Ca' Coato,91,70.0,Veneto,"Corvina, Rondinella, Molinara",Antolini
US,Erwin Vineyard,91,50.0,California,Pinot Noir,Clos La Chance
US,Cinghiale Vineyard,91,75.0,California,Pinot Noir,Del Dotto
US,Romeo,91,38.0,California,Grenache,Bella Victorian
US,Proprietary,91,90.0,California,Bordeaux-style Red Blend,Alpha Omega
France,Fourchaume Premier Cru,91,35.0,Burgundy,Chardonnay,La Chablisienne
Italy,La Marega,91,68.0,Veneto,"Corvina, Rondinella, Molinara",Le Salette
France,Les Chardannes,91,72.0,Burgundy,Pinot Noir,Jean-Claude Boisset
France,Les Vieilles Vignes Montmains Premier Cru,91,54.0,Burgundy,Chardonnay,Pascal Bouchard
Italy,Leone Zardini,91,60.0,Veneto,"Corvina, Rondinella, Molinara",Pietro Zardini
US,Zephyr Ridge Vineyard,91,20.0,Washington,Petite Sirah,Thurston Wolfe
Italy,Guglielmi di Jago,91,95.0,Veneto,"Corvina, Rondinella, Molinara",Villa Spinosa
Argentina,Bramare,91,40.0,Mendoza Province,Cabernet Sauvignon,ViÃ±a Cobos
France,Montmains Premier Cru,91,55.0,Burgundy,Chardonnay,Chanson PÃ¨re et Fils
France,Vieilles Vignes,91,30.0,Burgundy,Chardonnay,ChÃ¢teau Vitallis
Chile,Toro de Piedra Reserva,86,14.0,CuricÃ³ Valley,Syrah-Cabernet,ViÃ±a Requingua
Chile,Reserva,86,13.0,Rapel Valley,Cabernet Sauvignon-Syrah,Misiones de Rengo
Chile,Reserva,86,11.0,Maipo Valley,Cabernet Sauvignon,MorandÃ©
US,Estate,86,14.0,California,Sauvignon Blanc,Lava Cap
US,Bench Lands,86,22.0,Oregon,Pinot Noir,Brandborg
Chile,Organically Grown Grapes,86,13.0,San Antonio,Chardonnay,Cono Sur
Chile,Organically Grown Grapes,86,13.0,San Antonio,Sauvignon Blanc,Cono Sur
Greece,Areti,86,29.0,Pangeon,Agiorgitiko,Estate Biblia Chora
Chile,Eco Balance,86,9.0,Rapel Valley,Merlot,Emiliana
Chile,Natura,86,11.0,Rapel Valley,Syrah,Emiliana
Chile,Natura,86,11.0,Casablanca Valley,Sauvignon Blanc,Emiliana
Germany,Dr. L,86,12.0,Mosel,Riesling,Dr. Loosen
France,Sauvignon Blanc/Colombard,86,11.0,Southwest France,Colombard-Sauvignon Blanc,Domaine de Ballade
Greece,Axia,86,20.0,Florina,Malagouzia,Alpha Estate
US,The Pintail Doctor's Vineyard,86,50.0,California,Pinot Noir,Armanino Family Cellars
France,Reserve,86,8.0,Southwest France,Sauvignon Blanc,Barton & Guestier
Chile,Sepia Reserva,86,10.0,Maipo Valley,Cabernet Sauvignon,Vistamar
US,Yverdon Vineyard,86,65.0,California,Cabernet Sauvignon,Terra Valentine
US,Echo,86,19.0,California,Red Blend,Stave 28
Chile,Block Selection Reserve,85,11.0,Central Valley,Pinot Noir,La Playa
US,Riserva,85,27.0,California,Zinfandel,TamÃ¡s Estates
New Zealand,Regional Collection,85,14.0,Marlborough,Sauvignon Blanc,Nobilo
Chile,Reserva,85,9.0,Maipo Valley,Sauvignon Blanc,Santa Alicia
France,Bourgogne,85,16.0,Burgundy,Chardonnay,Simonnet-Febvre
US,Petit Bec Red Blend,85,24.0,Washington,Red Blend,RiverAerie
France,Les Murelles,85,14.0,Burgundy,Chardonnay,Roux PÃ¨re et Fils
Chile,La Palma Reserve,85,14.0,Cachapoal Valley,Sauvignon Blanc,ViÃ±a La Rosa
US,Sangiovese,85,11.0,Washington,RosÃ©,Waterbrook
US,Magnificat,85,50.0,California,Meritage,Franciscan
US,Highland Series Reserve,85,15.0,California,Pinot Noir,Fog Head
Romania,Single Vineyard Selection Adrian Vineyard,85,9.0,Dealu Mare,Shiraz,Cramele Halewood
Chile,347 Vineyards,85,13.0,Central Valley,Cabernet Sauvignon,De Martino
US,Genesis,85,16.0,Washington,Cabernet Sauvignon,Hogue
US,Collage,85,19.0,California,White Blend,Hoyt Family Vineyards
Croatia,De Mar,85,13.0,Istria,Teran,Istravino
US,Zabala Vineyard,85,38.0,California,Pinot Noir,Mercy
US,Windacre Vineyard,85,40.0,California,Cabernet Franc,Merriam
Slovenia,g-Pullus,85,20.0,Å tajerska,Traminer,Pullus
US,Smith Vineyard,87,50.0,California,Pinot Noir,Lucienne
US,Farrah,87,20.0,California,Syrah,Klinker Brick
US,Stillwater Creek Vineyard,87,22.0,Washington,Merlot,Novelty Hill
Spain,Aria Brut,87,14.0,Catalonia,Pinot Noir,Segura Viudas
Argentina,Tahuan,87,16.0,Mendoza Province,Bonarda,Siesta Wines
US,Richard McDowell Vineyard,87,13.0,California,Merlot,Toad Hollow
US,Estate,87,30.0,California,Grenache,Mounts
Spain,Brut Exclusive Gran Reserva,87,16.0,Catalonia,Sparkling Blend,MarquÃ©s de Gelida
Italy,Vignali,87,15.0,Southern Italy,Aglianico,Cantina di Venosa
US,Reserve,87,30.0,California,Meritage,Estancia
Argentina,Zagal,87,14.0,Mendoza Province,Cabernet Sauvignon,Hacienda del Plata
France,CuvÃ©e Prestige,87,20.0,Bordeaux,Bordeaux-style Red Blend,ChÃ¢teau Montet
France,CuvÃ©e Majeure,87,18.0,Bordeaux,Bordeaux-style Red Blend,ChÃ¢teau Turcaud
US,Lewis Vineyard,90,30.0,Washington,Syrah,Januik
US,Sarmento Vineyard,90,48.0,California,Pinot Noir,La Rochelle
South Africa,Reserve,90,15.0,Stellenbosch,Chenin Blanc,Ken Forrester
US,InSpire,90,60.0,California,Cabernet Sauvignon,Boyanci
South Africa,Proprietor's Blend,90,35.0,Stellenbosch,Red Blend,Ernie Els
US,Estate,90,28.0,Washington,Cabernet Sauvignon,Gamache
Portugal,Vista Reserva,90,13.0,Beiras,Touriga Nacional,Caves AlianÃ§a
Argentina,Signature Blend,90,25.0,Mendoza Province,Red Blend,Carlos Basso
US,RosÃ© of Cabernet Franc,90,16.0,Washington,RosÃ©,Trust
US,Hyde Vineyards,90,28.0,California,Sauvignon Blanc,Selene
US,Astral,90,80.0,California,Cabernet Sauvignon,Star Lane Vineyard
US,Wilderness Red,90,28.0,Washington,Red Blend,Sparkman
US,Kelham Vineyard,90,95.0,California,Cabernet Sauvignon,Nickel & Nickel
US,Velida Estate,89,18.0,Washington,Viognier,Gamache
Portugal,Quinta da Garrida,89,32.0,DÃ£o,Touriga Nacional,Garrida
US,Brut,87,29.0,New York,Sparkling Blend,Sparkling Pointe
US,CuvÃ©e Carnaval,87,27.0,New York,Sparkling Blend,Sparkling Pointe
Chile,Rivalta Limited Selection,87,85.0,Cachapoal Valley,Red Blend,Santa Ema
France,Thomas Barton RÃ©serve,87,18.0,Bordeaux,Bordeaux-style White Blend,Barton & Guestier
US,Robert Thomas Vineyard,87,60.0,California,Pinot Noir,J Vineyards & Winery
France,ChÃ¢teau Bellevue,87,11.0,Bordeaux,Bordeaux-style Red Blend,Horeau-Beylot
US,Turner Vineyard,87,32.0,California,Syrah,Kessler-Haak
US,Rivers Bend Vineyard,87,35.0,Washington,Syrah,Lake Chelan
Chile,Reserve,87,18.0,Colchagua Valley,CarmenÃ¨re,El Huique
France,Les Deux Cailloux,87,27.0,Loire Valley,Sauvignon Blanc,Fournier PÃ¨re et Fils
US,Sofia Blanc de Blancs,87,19.0,California,Sparkling Blend,Francis Coppola
US,Woodruff Family Vineyard,87,45.0,California,Pinot Noir,Ghostwriter
Italy,Alto FhrÃ ,87,16.0,Piedmont,Red Blend,Forti del Vento
France,Sec RosÃ©,87,32.0,Champagne,Champagne Blend,Duval-Leroy
France,Tradition Brut,87,56.0,Champagne,Champagne Blend,Veuve Doussot
US,Ranch Collection,87,24.0,California,Petite Sirah,Shannon Ridge
US,Dry,87,12.0,New York,RosÃ©,Sheldrake Point
Chile,Alpha,87,22.0,Casablanca Valley,Pinot Noir,Montes
US,Babbitt,91,20.0,Washington,RosÃ©,Efeste
