country,wine_type,price_dollars,ratings_points
Italy,Nebbiolo,81,92
US,Zinfandel,22,92
Italy,Nebbiolo,81,92
Italy,Sangiovese,50,92
US,Chardonnay,31,91
US,Cabernet Franc,45,91
South Africa,Chardonnay,25,91
Argentina,Malbec,42,91
US,SÃ©millon,35,91
Italy,Sangiovese,40,91
Australia,Shiraz,50,91
Italy,Nebbiolo,137,91
Italy,Nebbiolo,100,91
US,Zinfandel,12,91
US,Syrah,30,89
US,Shiraz,17,89
France,RhÃ´ne-style Red Blend,19,88
Spain,Red Blend,20,88
South Africa,Sauvignon Blanc,12,88
Spain,Tempranillo,10,88
Chile,White Blend,18,88
Chile,Chardonnay,20,88
Portugal,White Port,14,88
Portugal,Port,55,88
US,Syrah,30,88
France,Grenache,30,88
Chile,Riesling,9,88
Chile,Chardonnay,15,88
Spain,Garnacha,14,88
Spain,Tempranillo,20,88
Spain,Red Blend,23,88
Spain,Tempranillo,23,88
US,Zinfandel,28,88
France,RhÃ´ne-style Red Blend,10,88
Spain,Cabernet Sauvignon,49,88
Chile,CarmenÃ¨re,17,88
Australia,Cabernet Sauvignon,22,86
Spain,Tempranillo,28,86
Uruguay,Tannat,12,86
Uruguay,Tannat,17,86
Australia,Cabernet Sauvignon,20,86
Spain,AlbariÃ±o,22,86
Australia,SÃ©millon,17,86
Australia,Red Blend,26,86
Australia,SÃ©millon,18,86
US,Zinfandel,20,86
US,Sauvignon Blanc,13,85
US,Red Blend,35,85
France,Pinot Noir,41,85
US,Chardonnay,17,85
US,White Blend,15,83
Chile,Cabernet Sauvignon,15,83
Chile,Merlot,12,83
US,Zinfandel,10,83
US,Zinfandel,14,83
Chile,CarmenÃ¨re,12,83
US,Merlot,11,83
US,Merlot,25,83
Spain,Sparkling Blend,9,83
US,Chardonnay,12,83
US,Cabernet Sauvignon,11,83
US,Zinfandel,27,83
US,Chardonnay,28,83
Spain,Tinto del Pais,50,93
US,Bordeaux-style Red Blend,29,93
US,Pinot Noir,43,93
US,Pinot Noir,65,93
Spain,Pedro XimÃ©nez,24,93
Spain,Tinto del Pais,166,92
Spain,Moscatel,40,92
US,Muscat Canelli,25,92
Spain,Tempranillo Blend,120,92
France,Bordeaux-style White Blend,21,92
Australia,Semillon-Sauvignon Blanc,16,86
Australia,Riesling,19,86
Portugal,Port,17,86
US,Sangiovese,10,86
Argentina,Cabernet Sauvignon,10,86
Argentina,Chardonnay,15,86
Spain,Tempranillo,43,86
US,Chardonnay,15,86
Australia,Shiraz,19,86
Australia,Red Blend,35,86
Argentina,Chardonnay,10,86
Spain,Tempranillo Blend,70,86
Australia,Red Blend,19,86
Australia,White Blend,11,86
Argentina,Red Blend,33,86
Australia,Shiraz,10,86
US,GewÃ¼rztraminer,20,86
Australia,Chardonnay,65,91
US,Cabernet Sauvignon,35,91
Australia,Shiraz,80,91
Italy,Nebbiolo,83,90
South Africa,SÃ©millon,25,90
Italy,Nebbiolo,56,90
Australia,Cabernet Sauvignon,32,90
South Africa,Sauvignon Blanc,18,90
US,Viognier,19,90
US,Cabernet Sauvignon,75,90
South Africa,Sauvignon Blanc,15,90
Argentina,Malbec,30,90
US,Cabernet Sauvignon,25,90
US,Syrah-Cabernet,35,90
Argentina,Cabernet Sauvignon-Malbec,10,90
South Africa,Shiraz,28,90
US,Chardonnay,28,90
US,Cabernet Sauvignon,32,90
US,Pinot Noir,50,88
US,Pinot Noir,50,88
South Africa,Bordeaux-style Red Blend,20,88
Chile,Cabernet Sauvignon,20,88
Portugal,Port,28,88
US,Sangiovese,17,88
France,RhÃ´ne-style Red Blend,18,88
France,Grenache-Syrah,37,88
US,Dolcetto,18,88
Chile,Cabernet Sauvignon,22,88
Chile,Chardonnay,25,88
Portugal,Port,37,88
Spain,Tempranillo Blend,37,88
Chile,Merlot-Cabernet Franc,20,88
Portugal,Port,14,88
Chile,Merlot,10,88
France,Marsanne,60,88
Spain,Tempranillo,43,88
Spain,Tempranillo-Cabernet Sauvignon,14,88
Chile,Bordeaux-style Red Blend,20,88
Spain,Tempranillo,19,88
Spain,Tempranillo,38,88
Spain,Tempranillo,57,85
Spain,White Blend,9,85
Spain,Tempranillo,17,85
US,Chardonnay,20,85
Australia,Shiraz,9,85
US,Zinfandel,30,85
Spain,Tinta de Toro,15,85
US,Chardonnay,6,85
US,Syrah,18,85
US,Chardonnay,18,85
US,Syrah,25,85
US,Zinfandel,11,85
US,Cabernet Sauvignon,20,83
US,Dolcetto,18,83
Chile,Cabernet Sauvignon,16,83
US,Chardonnay,12,83
US,Merlot,24,83
Chile,Sauvignon Blanc,5,83
US,Cabernet Blend,60,82
US,Zinfandel,6,82
US,Port,11,82
US,Zinfandel,20,82
Chile,Shiraz,9,82
US,Chardonnay,11,81
Chile,Merlot,15,81
Spain,Sparkling Blend,9,81
US,Zinfandel,9,81
US,Pinot Noir,47,81
US,Pinot Noir,40,92
US,Red Blend,70,92
Spain,MencÃ­a,40,92
US,Alicante Bouschet,25,92
US,Bordeaux-style White Blend,19,92
US,Chardonnay,39,92
Spain,AlbariÃ±o,33,92
US,Syrah,35,92
US,Pinot Noir,42,92
US,Pinot Noir,60,92
US,Pinot Noir,75,92
Spain,Red Blend,28,92
US,Pinot Noir,75,92
US,Zinfandel,30,86
US,Chardonnay,25,86
Australia,Semillon-Sauvignon Blanc,9,86
Argentina,Malbec,38,86
Portugal,Port,15,86
Australia,Grenache,35,86
Portugal,Madeira Blend,15,86
Spain,Tempranillo,19,86
Australia,Chardonnay,10,86
Portugal,Port,17,86
Australia,White Blend,10,85
Spain,Tempranillo,25,85
US,Zinfandel,16,85
Portugal,Port,18,85
Spain,Tempranillo,15,85
US,Pinot Noir,25,85
Australia,Red Blend,10,85
US,Barbera,15,90
Italy,Nebbiolo,42,90
Australia,Cabernet Sauvignon,43,90
Argentina,Malbec,55,90
Australia,Shiraz-Cabernet Sauvignon,30,90
Italy,Red Blend,9,90
Italy,Barbera,17,90
Italy,Sangiovese,35,90
US,Cabernet Sauvignon,65,90
Italy,Aglianico,30,90
US,Petite Sirah,27,90
Australia,Cabernet Sauvignon,30,90
Australia,Cabernet Sauvignon,15,90
Australia,Shiraz,30,90
Italy,Nebbiolo,65,90
US,Chardonnay,38,90
US,Cabernet Sauvignon,90,90
US,Cabernet Sauvignon,75,90
Chile,Cabernet Sauvignon,20,88
US,RhÃ´ne-style Red Blend,22,88
Spain,Tempranillo,19,88
Chile,Cabernet Sauvignon,60,88
Spain,White Blend,40,88
Chile,Cabernet Sauvignon,11,88
Chile,Cabernet Sauvignon-Merlot,30,88
Spain,Cabernet Sauvignon,20,88
Portugal,Red Blend,40,88
Portugal,Port,35,88
US,Port,45,88
Spain,Red Blend,48,88
Chile,Sauvignon Blanc,10,88
Spain,White Blend,6,87
Chile,Chardonnay,13,87
France,Red Blend,31,87
Chile,Chardonnay,10,87
Portugal,AragonÃªs,45,87
Spain,Tempranillo,24,87
Spain,Cabernet Sauvignon,49,87
Spain,Tempranillo,16,87
Portugal,Red Blend,22,87
US,Zinfandel,20,81
US,Johannisberg Riesling,11,81
US,Cabernet Sauvignon,11,80
Spain,Sparkling Blend,10,80
US,Pinot Noir,80,95
France,Champagne Blend,120,95
France,Champagne Blend,90,95
US,Pinot Noir,60,95
US,Pinot Noir,60,95
France,Champagne Blend,45,95
US,Cabernet Blend,95,95
France,Champagne Blend,120,95
France,Champagne Blend,70,94
US,Cabernet Sauvignon,90,94
France,Champagne Blend,40,94
France,Champagne Blend,172,94
US,Cabernet Sauvignon,90,94
France,Chardonnay,55,94
France,Chardonnay,65,94
US,Pinot Noir,38,94
US,Cabernet Blend,65,94
France,Champagne Blend,50,94
France,Bordeaux-style White Blend,16,91
Spain,AlbariÃ±o,27,91
Spain,Tempranillo,138,91
France,Bordeaux-style White Blend,20,91
US,Syrah,30,91
Spain,Red Blend,94,91
Spain,Tempranillo,70,91
US,Sauvignon Blanc,23,91
US,Syrah,24,85
Italy,White Blend,21,85
US,Chardonnay,30,85
Portugal,Port,16,85
US,Merlot,30,85
Spain,Red Blend,60,85
US,Zinfandel,24,85
Portugal,Port,14,85
US,Zinfandel,12,85
US,Chardonnay,11,85
Australia,Shiraz,40,90
US,Cabernet Sauvignon,70,90
Italy,Dolcetto,18,90
France,Muscadet,11,89
Australia,Chardonnay,33,89
US,Chardonnay,25,89
France,White Blend,13,89
US,Red Blend,32,89
Australia,Bordeaux-style Red Blend,30,89
Argentina,Cabernet Sauvignon,12,89
US,Cabernet Sauvignon,40,89
US,Cabernet Sauvignon,27,89
US,Chardonnay,30,89
Italy,Nebbiolo,64,89
Chile,Cabernet Sauvignon,28,89
Spain,Sherry,10,89
US,Cabernet Sauvignon,40,89
US,Chardonnay,16,84
US,Merlot,26,84
US,Merlot,24,84
Chile,Malbec,12,84
US,Sparkling Blend,17,84
US,Pinot Gris,16,84
US,RhÃ´ne-style Red Blend,30,84
US,Sparkling Blend,11,84
Argentina,Malbec,8,84
US,Sparkling Blend,13,84
Argentina,Malbec,10,84
US,Sparkling Blend,22,84
US,Sparkling Blend,18,84
Chile,Malbec,17,84
New Zealand,Pinot Noir,60,93
France,Champagne Blend,280,93
US,Pinot Noir,40,93
US,Cabernet Sauvignon,100,93
France,Champagne Blend,49,93
France,Champagne Blend,180,93
US,Cabernet Sauvignon,55,93
France,Champagne Blend,44,93
France,Champagne Blend,60,93
France,Champagne Blend,250,93
France,Champagne Blend,63,93
US,Cabernet Blend,76,92
France,Champagne Blend,44,92
US,Chardonnay,32,92
US,Zinfandel,22,92
US,Cabernet Sauvignon,48,92
France,Champagne Blend,35,92
France,Champagne Blend,40,92
US,Sauvignon Blanc,26,92
France,Champagne Blend,65,92
France,Champagne Blend,45,92
France,Champagne Blend,45,92
France,Champagne Blend,200,92
US,Petite Sirah,40,92
Italy,Red Blend,47,91
US,Syrah,23,91
Spain,Pedro XimÃ©nez,120,91
France,Bordeaux-style White Blend,58,91
Spain,MencÃ­a,45,91
US,Bordeaux-style White Blend,31,91
Spain,Tinto del Pais,96,91
US,Syrah,32,91
Spain,Sparkling Blend,21,91
Spain,Bordeaux-style Red Blend,126,91
Spain,Verdejo,16,91
US,Chardonnay,30,90
Spain,Tempranillo,145,90
Spain,Viura-Sauvignon Blanc,13,84
Australia,Chardonnay,12,84
US,Sangiovese,24,84
Argentina,Malbec,16,84
Australia,SÃ©millon,20,84
Spain,Red Blend,200,84
US,Zinfandel,16,84
US,Merlot,22,84
US,Cabernet Sauvignon,20,84
Spain,Tempranillo,10,84
Spain,Tinta de Toro,60,84
Spain,Red Blend,40,84
Portugal,Port,14,84
Australia,Shiraz,24,89
Italy,Dolcetto,26,89
Australia,Shiraz,40,89
Argentina,Cabernet Sauvignon,12,89
Italy,Sangiovese,50,89
Australia,Roussanne,75,89
US,Cabernet Sauvignon,34,89
Australia,Shiraz,18,89
Italy,Primitivo,20,89
US,Red Blend,150,89
US,Chardonnay,25,89
Italy,Nebbiolo,99,89
Italy,Sangiovese,27,89
US,Cabernet Sauvignon,75,88
US,Sparkling Blend,27,84
Argentina,Malbec,12,84
US,Sangiovese,16,84
US,Merlot,15,84
US,Riesling,25,84
US,Pinot Noir,30,84
US,Chardonnay,8,84
US,Viognier,10,83
US,Chardonnay,20,83
France,Riesling,30,83
US,Merlot,27,83
Chile,Malbec,10,83
US,Red Blend,20,83
US,Sparkling Blend,11,83
France,White Blend,11,83
France,White Blend,16,83
US,Sparkling Blend,11,83
US,Sangiovese,22,82
France,Champagne Blend,71,92
France,Champagne Blend,52,92
France,Chardonnay,52,92
France,Champagne Blend,35,92
US,Chardonnay,36,92
France,Champagne Blend,200,92
US,Cabernet Sauvignon,95,92
US,Chardonnay,35,92
US,Syrah,25,92
France,Champagne Blend,68,92
France,Champagne Blend,235,92
US,Cabernet Sauvignon,130,92
US,Pinot Noir,31,92
France,Champagne Blend,35,91
France,Chardonnay,53,91
France,Champagne Blend,40,91
US,Cabernet Sauvignon,27,91
New Zealand,Pinot Noir,60,91
France,Chardonnay,41,91
US,Cabernet Sauvignon,60,91
US,Red Blend,6,84
US,Zinfandel,20,84
Spain,Grenache,7,84
US,Red Blend,13,84
US,Merlot,14,84
Portugal,Port,14,84
Portugal,Port,19,84
US,Sauvignon Blanc,17,84
Spain,Red Blend,48,84
US,Carignane,16,84
US,Cabernet Sauvignon,22,84
Australia,Chardonnay,11,84
Portugal,Portuguese Red,51,84
US,Viognier,26,90
Spain,Palomino,14,90
US,Cabernet Sauvignon,35,90
Spain,Tinta de Toro,50,90
US,Pinot Noir,45,90
Italy,Prosecco,18,90
US,Pinot Noir,30,90
US,Syrah,65,90
Spain,Tempranillo Blend,179,90
US,Zinfandel,28,90
Australia,Shiraz,20,83
US,Syrah,9,83
US,Syrah,16,83
Australia,Shiraz,11,83
US,Syrah,12,83
Australia,Shiraz,9,83
South Africa,Shiraz,15,83
US,Syrah,14,83
France,Shiraz,10,83
US,Syrah,10,82
Morocco,Shiraz,6,82
Argentina,Syrah,10,82
Chile,Cabernet Sauvignon,18,88
Australia,Cabernet Sauvignon,12,88
US,Cabernet Sauvignon,90,88
US,Petite Sirah,12,88
South Africa,Port,20,88
Australia,Shiraz,36,88
France,RhÃ´ne-style Red Blend,9,88
Italy,Barbera,36,88
France,RosÃ©,12,88
US,Riesling,13,88
Spain,Red Blend,10,88
US,Cabernet Sauvignon,45,88
US,Chardonnay,15,82
Argentina,Malbec,11,82
US,Pinot Noir,13,81
US,Sparkling Blend,25,81
Argentina,Malbec,10,81
Portugal,Port,80,97
US,Cabernet Blend,50,96
US,Cabernet Sauvignon,50,95
Portugal,Port,65,95
Italy,Sangiovese,51,94
US,Cabernet Sauvignon,75,94
Italy,Bordeaux-style Red Blend,145,94
US,Cabernet Sauvignon,40,94
Italy,Sangiovese,63,94
US,Cabernet Sauvignon,95,94
Italy,Sangiovese,100,94
US,Cabernet Sauvignon,50,93
US,Cabernet Blend,65,93
Italy,Sangiovese,125,93
US,Cabernet Sauvignon,52,93
France,Chardonnay,50,91
US,Cabernet Blend,25,91
US,Syrah,25,91
New Zealand,Pinot Noir,62,91
US,Sauvignon Blanc,27,91
US,Pinot Noir,50,91
France,Champagne Blend,120,91
US,Chardonnay,18,91
France,Chardonnay,61,91
US,Chardonnay,38,91
France,Champagne Blend,42,91
France,Champagne Blend,35,90
US,Cabernet Sauvignon,22,90
US,Sauvignon Blanc,18,90
Australia,Cabernet Sauvignon,21,90
France,Champagne Blend,60,90
France,Champagne Blend,55,90
US,Chardonnay,25,90
US,Chardonnay,67,90
US,Petite Sirah,30,90
Spain,Tempranillo Blend,120,90
US,Syrah,50,90
Spain,Sparkling Blend,14,90
US,Sparkling Blend,25,90
US,Cabernet Sauvignon,50,90
France,Bordeaux-style White Blend,60,90
Spain,Syrah,39,90
US,Red Blend,16,90
Spain,Sparkling Blend,52,90
US,Semillon-Sauvignon Blanc,25,90
US,Chardonnay,12,84
Portugal,Port,17,83
US,Cabernet Sauvignon,16,83
Portugal,Port,17,83
US,Syrah,48,83
US,Red Blend,22,83
Portugal,Port,15,83
US,Zinfandel,24,83
Spain,Sauvignon Blanc,26,83
US,Zinfandel,12,83
Spain,Red Blend,66,83
Australia,Shiraz,15,82
South Africa,Shiraz,12,82
US,Syrah,18,81
US,Syrah,16,81
France,Syrah,10,80
South Africa,Syrah,10,80
France,Syrah,15,80
Italy,Red Blend,115,97
Australia,Cabernet Sauvignon,16,93
Italy,Sangiovese,80,93
Italy,Nebbiolo,147,92
Italy,Aglianico,60,92
Italy,Nebbiolo,74,92
US,Cabernet Sauvignon,38,92
US,Cabernet Sauvignon,13,88
Italy,Nebbiolo,90,88
Italy,Barbera,13,88
South Africa,Bordeaux-style Red Blend,32,88
Australia,Chardonnay,20,88
Italy,Nebbiolo,85,88
Australia,Shiraz,40,88
South Africa,Shiraz,28,88
US,Chardonnay,24,88
South Africa,Pinotage,21,88
US,Bordeaux-style Red Blend,32,88
South Africa,Viognier,25,88
Italy,Red Blend,67,88
Argentina,Malbec,12,88
US,Viognier,26,88
Italy,Carignano,63,88
Italy,Red Blend,10,88
Argentina,Cabernet Sauvignon-Malbec,14,88
Italy,Red Blend,73,88
Italy,Barbera,35,88
Italy,Sangiovese,125,93
Portugal,Port,82,93
US,Red Blend,45,93
Portugal,Port,50,92
US,Red Blend,24,92
Italy,Sangiovese,97,92
Italy,Cabernet Sauvignon-Merlot,73,92
Italy,Sangiovese,45,92
US,Cabernet Sauvignon,40,92
US,Bordeaux-style Red Blend,30,92
Portugal,Port,48,92
US,Cabernet Sauvignon,85,92
Italy,Sangiovese,35,92
US,Cabernet Sauvignon,30,92
Italy,Cabernet Sauvignon-Merlot,50,92
US,Cabernet Sauvignon,40,92
US,Cabernet Sauvignon,45,92
US,Cabernet Sauvignon,22,92
Italy,Sangiovese,71,92
US,Cabernet Sauvignon-Merlot,50,92
Australia,Shiraz,21,90
US,Cabernet Sauvignon,48,90
France,Champagne Blend,48,90
US,Cabernet Sauvignon,75,90
France,Champagne Blend,110,90
New Zealand,Pinot Noir,30,90
France,Champagne Blend,158,90
US,White Blend,25,90
Italy,Red Blend,65,90
US,Pinot Noir,54,90
France,Champagne Blend,33,90
US,Sauvignon Blanc,15,90
New Zealand,Pinot Noir,37,90
Australia,Shiraz,58,90
US,Cabernet Blend,50,90
France,Champagne Blend,65,90
US,Red Blend,18,82
US,Chardonnay,10,82
US,Pinot Noir,30,82
Argentina,Merlot,16,82
US,Merlot,30,82
Spain,Tempranillo,13,81
US,Zinfandel,20,81
Argentina,Tannat,10,81
Argentina,Malbec,20,81
US,Zinfandel,30,81
Argentina,Red Blend,15,80
US,Merlot,10,80
Spain,Prieto Picudo,12,80
US,White Blend,75,96
US,Cabernet Sauvignon,150,96
Spain,Red Blend,35,90
US,Red Blend,28,90
France,Bordeaux-style White Blend,19,90
Spain,Tempranillo Blend,30,90
US,Syrah,23,90
US,Pinot Blanc,19,90
US,Chardonnay,15,90
US,Merlot,36,89
Spain,Tempranillo Blend,17,89
US,Cabernet Sauvignon,75,89
Italy,Red Blend,80,91
Italy,Sangiovese,30,91
Italy,Red Blend,51,91
Australia,Chardonnay,23,91
Italy,Nebbiolo,105,91
Italy,White Blend,25,91
Italy,Red Blend,41,91
Italy,White Blend,25,91
Italy,Red Blend,35,91
US,Merlot,71,91
US,Cabernet Sauvignon,36,91
South Africa,Cabernet Sauvignon,15,90
Italy,Red Blend,52,90
Italy,Sangiovese,45,90
Italy,Nebbiolo,74,90
Australia,Cabernet Sauvignon,18,90
Italy,Nebbiolo,110,90
Australia,Cabernet Sauvignon,35,90
Italy,Nebbiolo,74,90
US,Merlot,33,90
Italy,Chardonnay,39,90
Australia,Cabernet Sauvignon-Merlot,25,90
Italy,Garganega,13,89
Italy,Fiano,26,89
Italy,Garganega,12,89
US,Chardonnay,20,87
Argentina,Malbec,23,87
South Africa,Shiraz,18,87
Italy,Carignano,25,87
Australia,Riesling,8,87
US,Cabernet Sauvignon,19,87
Australia,Shiraz,12,87
US,Viognier,14,87
US,Sauvignon Blanc,9,87
Argentina,Malbec,36,87
US,Pinot Noir,10,87
US,Viognier,18,87
Australia,Shiraz,24,87
Italy,Dolcetto,17,87
Italy,Sangiovese,19,87
South Africa,Chardonnay,38,90
US,Pinot Noir,45,90
Germany,Riesling,27,90
Italy,Sangiovese,47,90
US,Pinot Noir,25,90
Italy,Cabernet Sauvignon-Sangiovese,54,90
US,Pinot Noir,36,90
US,Cabernet Sauvignon,59,90
US,Cabernet Sauvignon,60,90
Italy,Red Blend,66,90
Italy,Sangiovese,90,90
Italy,Sangiovese,26,90
Spain,AlbariÃ±o,19,90
Italy,Sangiovese Grosso,42,90
US,Pinot Noir,25,90
Germany,Riesling,19,90
US,Chardonnay,19,90
US,Pinot Noir,60,90
US,Pinot Noir,45,90
US,Chardonnay,30,90
France,Champagne Blend,37,90
New Zealand,Pinot Noir,80,90
US,Chardonnay,22,89
France,Champagne Blend,70,89
Australia,Shiraz,30,89
US,Red Blend,40,89
France,Champagne Blend,44,89
France,Champagne Blend,49,89
France,Chardonnay,36,89
US,Cabernet Sauvignon,32,89
US,Merlot,43,89
France,Champagne Blend,40,89
US,Cabernet Sauvignon,130,89
US,Cabernet Sauvignon,65,89
France,Champagne Blend,49,89
US,White Blend,35,95
France,Syrah,55,94
US,White Riesling,25,94
France,Syrah,80,94
US,Port,30,94
France,Viognier,60,94
France,Syrah,90,93
France,Syrah,122,93
US,Red Blend,100,93
US,Cabernet Sauvignon,40,93
US,Red Blend,50,93
US,Cabernet Sauvignon-Merlot,60,93
US,Cabernet Sauvignon,100,93
US,Chardonnay,30,92
Italy,Carignano,28,92
France,Viognier,92,92
France,Pinot Gris,67,92
US,Chardonnay,32,92
US,Cabernet Sauvignon,75,92
US,White Riesling,60,92
US,Pinot Noir,60,92
US,Cabernet Sauvignon,75,92
US,Red Blend,75,92
France,Syrah,38,92
US,Pinot Noir,66,92
France,Riesling,32,91
US,Pinot Noir,35,89
Spain,Sherry,9,89
Spain,Tempranillo,60,89
Spain,White Blend,35,89
Italy,Chardonnay,40,89
France,Bordeaux-style White Blend,14,89
US,Pinot Noir,80,89
US,Cabernet Sauvignon,40,89
Italy,Prosecco,25,89
Italy,Cabernet Blend,38,89
South Africa,Chardonnay,10,89
Italy,White Blend,15,89
US,Chardonnay,25,89
US,Merlot,30,89
Chile,Merlot,19,89
US,Merlot,56,89
South Africa,Chardonnay,12,89
Australia,Merlot,26,89
Australia,Riesling,12,89
South Africa,Sauvignon Blanc,12,88
Italy,Dolcetto,16,88
Australia,Riesling,8,88
US,Merlot,33,88
Australia,Chardonnay,10,88
Italy,Sangiovese,33,88
Italy,Gaglioppo,29,88
Australia,RhÃ´ne-style Red Blend,33,88
Italy,Barbera,17,88
Italy,Tocai,13,88
Chile,Sauvignon Blanc,12,87
US,Merlot,25,87
Australia,Chardonnay,20,87
US,Cabernet Sauvignon,30,87
Austria,GrÃ¼ner Veltliner,13,87
Italy,Red Blend,59,87
Australia,Riesling,12,87
Australia,Cabernet Sauvignon,40,87
Italy,Sangiovese,16,87
Argentina,Bonarda,15,87
Italy,Nebbiolo,85,87
South Africa,Morio Muskat,15,87
US,Red Blend,48,87
US,Zinfandel,11,87
US,Zinfandel,27,87
US,Cabernet Sauvignon,30,87
France,RosÃ©,10,87
Argentina,Shiraz,10,87
US,Riesling,9,87
Italy,Cabernet Sauvignon,180,90
Spain,AlbariÃ±o,19,90
Italy,Red Blend,84,90
Italy,Sangiovese,26,90
Italy,Cabernet Sauvignon,50,90
Spain,MencÃ­a,16,90
US,Cabernet Sauvignon,116,90
US,Pinot Noir,50,90
Germany,Riesling,40,90
Italy,Sangiovese,100,90
US,Chardonnay,39,90
Germany,Riesling,19,90
Italy,Red Blend,29,90
Italy,Cabernet Sauvignon,50,90
Spain,Godello,18,90
US,Pinot Noir,55,90
Italy,Sangiovese,28,90
New Zealand,Sauvignon Blanc,19,90
Italy,Cabernet Sauvignon,60,90
Italy,Sangiovese,47,90
Italy,Red Blend,60,90
New Zealand,Chardonnay,25,90
France,Champagne Blend,76,89
New Zealand,Pinot Noir,48,89
US,Cabernet Franc,21,89
France,Champagne Blend,27,89
US,Red Blend,32,89
Australia,Pinot Noir,42,89
France,Champagne Blend,11,89
New Zealand,Pinot Noir,35,89
France,Champagne Blend,60,89
France,Champagne Blend,38,89
Italy,Red Blend,217,89
France,Chardonnay,59,89
US,Syrah,12,89
US,Chardonnay,20,89
France,Champagne Blend,86,89
France,Champagne Blend,70,89
Australia,Chardonnay,35,89
US,Chardonnay,42,89
France,Chardonnay,65,89
US,Chardonnay,22,89
US,White Blend,15,89
France,Champagne Blend,28,89
US,Pinot Noir,57,89
US,Pinot Noir,35,91
France,RhÃ´ne-style Red Blend,89,91
France,Syrah,86,91
US,Pinot Noir,50,91
US,White Blend,22,91
US,Zinfandel,18,91
Italy,Carignano,42,91
US,Pinot Noir,52,91
US,Cabernet Sauvignon,35,91
US,Cabernet Sauvignon,34,91
France,Syrah,25,91
Chile,Bordeaux-style Red Blend,20,91
US,Cabernet Sauvignon,60,91
Italy,Nero d'Avola,19,91
France,Syrah,60,91
Chile,CarmenÃ¨re,40,91
US,Sauvignon Blanc,30,91
US,Bordeaux-style Red Blend,60,91
US,Pinot Gris,25,91
France,Syrah,64,91
France,Syrah,76,90
US,Tempranillo,22,88
US,Syrah,46,88
Italy,Prosecco,12,88
Spain,Verdejo,28,88
France,Bordeaux-style White Blend,10,88
Italy,Montepulciano,25,88
France,Bordeaux-style White Blend,17,88
US,Cabernet Sauvignon-Merlot,22,88
US,Pinot Noir,22,88
US,Lemberger,14,88
US,Cabernet Sauvignon,28,88
Italy,Red Blend,16,88
Italy,Red Blend,16,88
Italy,White Blend,9,88
Italy,Red Blend,52,88
Italy,White Blend,28,88
US,Pinot Noir,27,88
Italy,Sangiovese,40,87
Australia,Merlot,11,87
Australia,Pinot Noir,12,87
Italy,Montepulciano,14,87
Italy,Red Blend,11,87
Italy,Arneis,30,87
Australia,Pinot Gris,15,87
Italy,White Blend,11,87
Australia,Merlot,14,87
Italy,Barbera,22,87
Australia,RhÃ´ne-style Red Blend,8,87
Italy,Red Blend,54,87
Italy,Sangiovese,34,87
Australia,Shiraz-Cabernet Sauvignon,19,87
South Africa,Cabernet Sauvignon-Merlot,15,87
US,Chardonnay,16,87
Australia,Cabernet Sauvignon-Merlot,10,87
US,Red Blend,16,87
Italy,Sangiovese,38,87
US,Sauvignon Blanc,8,87
South Africa,Bordeaux-style Red Blend,30,87
Australia,Grenache,10,87
Italy,Sangiovese,18,87
Italy,Red Blend,11,87
US,Zinfandel,24,87
US,Cabernet Sauvignon,16,87
Italy,Syrah,16,86
Germany,Riesling,40,89
Italy,Sangiovese,37,89
Italy,Red Blend,55,89
Italy,Red Blend,70,89
US,Pinot Noir,75,89
Spain,Tempranillo Blend,13,89
US,Cabernet Sauvignon,100,89
France,Pinot Noir,30,89
South Africa,Chardonnay,38,89
US,Pinot Noir,42,89
Spain,White Blend,18,89
South Africa,Viognier,30,89
Italy,Sangiovese,35,89
Italy,Sangiovese,83,89
South Africa,Bordeaux-style Red Blend,32,89
US,Pinot Noir,45,89
Italy,Sangiovese,50,89
South Africa,Syrah,41,89
Spain,Merlot,16,89
Spain,AlbariÃ±o,20,89
US,Merlot,10,84
US,Cabernet Sauvignon,29,84
US,Chardonnay,14,83
US,Chardonnay,7,82
US,Merlot,13,81
US,Cabernet Sauvignon,60,96
US,Bordeaux-style Red Blend,120,95
US,Cabernet Sauvignon,35,94
US,Cabernet Sauvignon,42,94
US,Sauvignon Blanc,25,88
France,Champagne Blend,65,88
France,Champagne Blend,41,88
New Zealand,Pinot Noir,33,88
US,Chardonnay,15,88
Australia,Shiraz,28,88
US,Chardonnay,16,88
US,Cabernet Blend,54,88
France,Champagne Blend,50,88
US,Cabernet Blend,30,88
US,Zinfandel,26,88
US,Zinfandel,20,88
France,Champagne Blend,43,88
US,Cabernet Sauvignon,75,88
New Zealand,Pinot Noir,59,88
France,Pinot Gris,36,90
US,Pinot Noir,40,90
France,Marsanne,40,90
Italy,Carignano,31,90
US,Sauvignon Blanc,14,90
US,Pinot Noir,45,90
France,RhÃ´ne-style Red Blend,37,90
US,Zinfandel,18,90
US,Syrah,22,90
US,Zinfandel,35,90
France,Syrah,50,90
France,Syrah,71,90
France,Riesling,96,90
US,Pinot Noir,45,90
US,Pinot Noir,50,90
France,Syrah,58,90
US,Pinot Noir,75,90
US,Chardonnay,24,90
US,Cabernet Sauvignon,40,90
Chile,Cabernet Sauvignon,29,90
Australia,Merlot,10,87
Australia,Shiraz-Cabernet Sauvignon,12,87
Australia,Bordeaux-style Red Blend,26,87
Italy,Nebbiolo,74,87
